spot_id,SPOT_REGION,SPOT_COUNTRY,Spot_Name,description,SPOT_TYPE,Longitude,Latitude,GoogleEarth_Link,Active,SPOT_FLAG,country_id,region_id,SESSION_SPOT,Class_ID,Long,Lat,date_add,NRSessions
282,-,Russia,"Krasnoyarsk, Siberia",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Krasnoyarsk, Siberia,+Russia",1,RU,227,299,"Krasnoyarsk, Siberia - Russia",23,NULL,NULL,2013-05-20 12:44:28.527,1
285,-,Netherlands,Veluwemeer - Hierden,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Veluwemeer - Hierden,+Netherlands",1,NL,202,299,Veluwemeer - Hierden - Netherlands,23,5.660778747,52.3716188,2013-05-20 12:44:28.527,153
286,-,Russia,"Krasnoyarsk, nearby factories",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Krasnoyarsk, nearby factories,+Russia",1,RU,227,299,"Krasnoyarsk, nearby factories - Russia",23,NULL,NULL,2013-05-20 12:44:28.527,1
289,-,Germany,Bostalsee,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bostalsee,+Germany",1,DE,96,299,Bostalsee - Germany,23,7.076839531,49.56544828,2013-05-20 12:44:28.527,32
290,-,France,Narbonne,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Narbonne,+France",1,FR,114,299,Narbonne - France,23,2.99753825,43.13355805,2013-05-20 12:44:28.527,8
291,-,Finland,"Laajalahti - Otaniemi, Helsinki",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Laajalahti - Otaniemi, Helsinki,+Finland",1,FI,109,299,"Laajalahti - Otaniemi, Helsinki - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,7
292,-,Sweden,"Vasteraker, Ekoln",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Vasteraker, Ekoln,+Sweden",1,SE,233,299,"Vasteraker, Ekoln - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,33
294,-,Sweden,"Öregrundsgrepe, Öregrund",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Öregrundsgrepe, Öregrund,+Sweden",1,SE,233,299,"Öregrundsgrepe, Öregrund - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,14
295,-,Sweden,"Mats Vag, Vaddo",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mats Vag, Vaddo,+Sweden",1,SE,233,299,"Mats Vag, Vaddo - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,2
296,-,Sweden,"Alnas, Uppsala",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Alnas, Uppsala,+Sweden",1,SE,233,299,"Alnas, Uppsala - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,66
298,-,France,Santa Manza,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Santa Manza,+France",1,FR,114,299,Santa Manza - France,23,NULL,NULL,2013-05-20 12:44:28.527,3
300,-,New Caledonia,Noumea,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Noumea,+New Caledonia",1,NC,197,299,Noumea - New Caledonia,23,NULL,NULL,2013-05-20 12:44:28.527,9
301,-,Netherlands,Loosdrecht,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Loosdrecht,+Netherlands",1,NL,202,299,Loosdrecht - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,54
302,-,Netherlands,Zuidlaardermeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Zuidlaardermeer,+Netherlands",1,NL,202,299,Zuidlaardermeer - Netherlands,23,6.698066325,53.13772814,2013-05-20 12:44:28.527,1466
303,-,Netherlands,IJsselmeer - Edam,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Edamkil,+Netherlands",1,NL,202,299,IJsselmeer - Edam - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,40
304,-,France,"Baie du Crotoy, 80",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Baie du Crotoy 80,+France",1,FR,114,299,"Baie du Crotoy, 80 - France",23,1.6141725,50.2158915,2013-05-20 12:44:28.527,3
306,-,Egypt,Safagak,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Safagak,+Egypt",1,EG,104,299,Safagak - Egypt,23,NULL,NULL,2013-05-20 12:44:28.527,2
310,-,France,"St Marguerite, 29",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=St Marguerite 29,+France",1,FR,114,299,"St Marguerite, 29 - France",23,NULL,NULL,2013-05-20 12:44:28.527,85
311,-,Finland,"Sarkolanlahti, Nokia",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Sarkolanlahti, Nokia,+Finland",1,FI,109,299,"Sarkolanlahti, Nokia - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,1
312,-,Finland,"Rahola, Tampere",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Rahola, Tampere,+Finland",1,FI,109,299,"Rahola, Tampere - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,19
313,-,Netherlands,Leekstermeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Leekstermeer,+Netherlands",1,NL,202,299,Leekstermeer - Netherlands,23,6.433134276,53.17977319,2013-05-20 12:44:28.527,638
315,-,United Kingdom,Humberston,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Humberston,+United Kingdom",1,UK,268,299,Humberston - United Kingdom,23,NULL,NULL,2013-05-20 12:44:28.527,1
316,-,United States,"Jordan Lake, NC",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Jordan Lake, NC,+United States",1,US,269,299,"Jordan Lake, NC - United States",23,NULL,NULL,2013-05-20 12:44:28.527,2
317,Zeeland,Netherlands,Grevelingenmeer - Melissant,-,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Melissant,+Netherlands",1,NL,202,294,Grevelingenmeer - Melissant Zeeland Netherlands,25,4.011189728,51.75341633,2013-05-20 12:44:28.527,8
318,-,France,Le Jaci,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Le Jaci,+France",1,FR,114,299,Le Jaci - France,23,NULL,NULL,2013-05-20 12:44:28.527,3
319,-,France,Foskill,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Foskill,+France",1,FR,114,299,Foskill - France,23,NULL,NULL,2013-05-20 12:44:28.527,18
323,-,Australia,"Mackay, Queensland",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mackay, Queensland,+Australia",1,AU,53,299,"Mackay, Queensland - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,25
324,-,Netherlands,Scheveningen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Scheveningen,+Netherlands",1,NL,202,299,Scheveningen - Netherlands,23,4.263347592,52.10927609,2013-05-20 12:44:28.527,26
325,-,United Kingdom,Daymer Bay,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Daymer Bay,+United Kingdom",1,UK,268,299,Daymer Bay - United Kingdom,23,-4.932961375,50.55792442,2013-05-20 12:44:28.527,142
327,-,Germany,Steinhuder-Meer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Steinhuder-Meer,+Germany",1,DE,96,299,Steinhuder-Meer - Germany,23,9.352025104,52.46364853,2013-05-20 12:44:28.527,1761
328,-,Netherlands,Roermond,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Roermond,+Netherlands",1,NL,202,299,Roermond - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,20
329,-,New Zealand,"Te Whau Pt, Manukau Harbour",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Te Whau Pt, Manukau Harbour,+New Zealand",1,NZ,208,299,"Te Whau Pt, Manukau Harbour - New Zealand",23,NULL,NULL,2013-05-20 12:44:28.527,1
333,-,France,"Locmariaquer, 56",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Locmariaquer 56,+France",1,FR,114,299,"Locmariaquer, 56 - France",23,NULL,NULL,2013-05-20 12:44:28.527,255
334,-,United States,"Bellingham, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bellingham, WA,+United States",1,US,269,299,"Bellingham, WA - United States",23,-122.5459329,48.7055997,2013-05-20 12:44:28.527,6
337,-,United States,"Mecox Bay, Long Island, NY",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mecox Bay, Long Island, NY,+United States",1,US,269,299,"Mecox Bay, Long Island, NY - United States",23,NULL,NULL,2013-05-20 12:44:28.527,3
339,-,United States,"Napeague, Long Island, NY",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Napeague, Long Island, NY,+United States",1,US,269,299,"Napeague, Long Island, NY - United States",23,-72.05230091,41.01371732,2013-05-20 12:44:28.527,2
341,-,Australia,"Cobblers, Mandurah Estuary, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Cobblers, Mandurah Estuary, WA,+Australia",1,AU,53,299,"Cobblers, Mandurah Estuary, WA - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,10
342,-,France,"Port-Maria, 56",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Port-Maria 56,+France",1,FR,114,299,"Port-Maria, 56 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
343,-,France,"Kerguelen, 56",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Kerguelen 56,+France",1,FR,114,299,"Kerguelen, 56 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
344,-,United States,"Berkeley - SFB, CA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Berkeley - SFB, CA,+United States",1,US,269,299,"Berkeley - SFB, CA - United States",23,-122.3360622,37.85798615,2013-05-20 12:44:28.527,61
345,-,United States,"Cabrillo Beach, CA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Cabrillo Beach, CA,+United States",1,US,269,299,"Cabrillo Beach, CA - United States",23,-118.2880453,33.69975539,2013-05-20 12:44:28.527,9
347,-,Sweden,Fituna,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fituna,+Sweden",1,SE,233,299,Fituna - Sweden,23,17.72538699,59.04571646,2013-05-20 12:44:28.527,599
348,-,Australia,"Point Henry, Victoria",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Point Henry, Victoria,+Australia",1,AU,53,299,"Point Henry, Victoria - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,239
349,-,United Kingdom,Farmoor Reservoir,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Farmoor Reservoir,+United Kingdom",1,UK,268,299,Farmoor Reservoir - United Kingdom,23,-1.352922527,51.75086277,2013-05-20 12:44:28.527,136
350,-,France,"Le Yelen, Logonna-Daoulas, 29",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Le Yelen, Logonna-Daoulas 29,+France",1,FR,114,299,"Le Yelen, Logonna-Daoulas, 29 - France",23,NULL,NULL,2013-05-20 12:44:28.527,42
351,-,France,"Les Aresquiers, 34",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Les Aresquiers 34,+France",1,FR,114,299,"Les Aresquiers, 34 - France",23,3.788344074,43.44524001,2013-05-20 12:44:28.527,316
352,-,United Kingdom,Dalgety Bay (Scotland),-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dalgety Bay (Scotland),+United Kingdom",1,UK,268,299,Dalgety Bay (Scotland) - United Kingdom,23,-3.340458815,56.02518011,2013-05-20 12:44:28.527,15
355,-,French Polynesia,"Fishermans Hut, Aruba",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fishermans Hut, Aruba,+French Polynesia",1,PF,213,299,"Fishermans Hut, Aruba - French Polynesia",23,NULL,NULL,2013-05-20 12:44:28.527,12
356,-,Spain,Almerimar,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Almerimar,+Spain",1,ES,107,299,Almerimar - Spain,23,-2.908975169,36.759981,2013-05-20 12:44:28.527,8
357,-,France,Siouville,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Siouville,+France",1,FR,114,299,Siouville - France,23,NULL,NULL,2013-05-20 12:44:28.527,2
358,-,Australia,Broadwater (Shearwater) GC,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Broadwater (Shearwater) GC,+Australia",1,AU,53,299,Broadwater (Shearwater) GC - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,18
359,-,Sweden,Ekudden,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Ekudden,+Sweden",1,SE,233,299,Ekudden - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,3
365,-,Australia,Broadwater (Gold Coast),-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Broadwater (Gold Coast),+Australia",1,AU,53,299,Broadwater (Gold Coast) - Australia,23,153.4052547,-27.95882935,2013-05-20 12:44:28.527,96
368,-,Netherlands,Harlingen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Harlingen,+Netherlands",1,NL,202,299,Harlingen - Netherlands,23,5.387683107,53.18586715,2013-05-20 12:44:28.527,15
369,-,Netherlands,Brouwersdam - Zeezijde,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Brouwersdam - Zeezijde,+Netherlands",1,NL,202,299,Brouwersdam - Zeezijde - Netherlands,23,3.842584962,51.78325334,2013-05-20 12:44:28.527,910
372,-,Sweden,"Ragelund, Asa",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Ragelund, Asa,+Sweden",1,SE,233,299,"Ragelund, Asa - Sweden",23,12.14249505,57.31464415,2013-05-20 12:44:28.527,70
373,-,France,Navarosse,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Navarosse,+France",1,FR,114,299,Navarosse - France,23,NULL,NULL,2013-05-20 12:44:28.527,3
374,-,Netherlands,"Beulakerwijde, Giethoorn",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Beulakerwijde, Giethoorn,+Netherlands",1,NL,202,299,"Beulakerwijde, Giethoorn - Netherlands",23,6.032912931,52.71887488,2013-05-20 12:44:28.527,205
378,-,Sweden,"Hasthagen, Mariestad",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Hasthagen, Mariestad,+Sweden",1,SE,233,299,"Hasthagen, Mariestad - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,3
379,-,Sweden,"Vacum Beach, Nykoping",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Vacum Beach, Nykoping,+Sweden",1,SE,233,299,"Vacum Beach, Nykoping - Sweden",23,17.10502953,58.71370331,2013-05-20 12:44:28.527,400
380,-,Australia,"Manly, Brisbane",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Manly, Brisbane,+Australia",1,AU,53,299,"Manly, Brisbane - Australia",23,153.204915,-27.43335165,2013-05-20 12:44:28.527,102
384,-,France,Almanarre,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Almanarre,+France",1,FR,114,299,Almanarre - France,23,5.891655826,43.05635672,2013-05-20 12:44:28.527,349
389,-,France,"Le Cormier, 44",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Le Cormier 44,+France",1,FR,114,299,"Le Cormier, 44 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
390,-,Germany,Singliser See,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Singliser See,+Germany",1,DE,96,299,Singliser See - Germany,23,9.307443692,51.05965693,2013-05-20 12:44:28.527,588
392,-,France,"Le Jai, 13",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Le Jai 13,+France",1,FR,114,299,"Le Jai, 13 - France",23,5.173772269,43.42786611,2013-05-20 12:44:28.527,67
393,-,United Kingdom,Voryd Bay,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Voryd Bay,+United Kingdom",1,UK,268,299,Voryd Bay - United Kingdom,23,NULL,NULL,2013-05-20 12:44:28.527,1
394,-,Greece,Lefkada,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lefkada,+Greece",1,GR,126,299,Lefkada - Greece,23,20.5925887,38.62153455,2013-05-20 12:44:28.527,23
396,-,Russia,"Lake Shira, Republic Khakassia",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lake Shira, Republic Khakassia,+Russia",1,RU,227,299,"Lake Shira, Republic Khakassia - Russia",23,NULL,NULL,2013-05-20 12:44:28.527,1
398,-,South Africa,The Bronks near Joburg,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=The Bronks near Joburg,+South Africa",1,ZA,286,299,The Bronks near Joburg - South Africa,23,NULL,NULL,2013-05-20 12:44:28.527,3
399,-,South Africa,"The Wreck, Langebaan",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=The Wreck, Langebaan,+South Africa",1,ZA,286,299,"The Wreck, Langebaan - South Africa",23,18.0546962,-33.14776105,2013-05-20 12:44:28.527,2
402,-,Sweden,Tjorn,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Tjorn,+Sweden",1,SE,233,299,Tjorn - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,27
403,-,Netherlands,Fluessen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fluessen,+Netherlands",1,NL,202,299,Fluessen - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,25
404,-,Netherlands,Slotermeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Slotermeer,+Netherlands",1,NL,202,299,Slotermeer - Netherlands,23,5.622464241,52.91584819,2013-05-20 12:44:28.527,1140
405,-,Netherlands,Heegermeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Heegermeer,+Netherlands",1,NL,202,299,Heegermeer - Netherlands,23,5.578947083,52.95174732,2013-05-20 12:44:28.527,7
406,-,France,Lac du Salagou,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lac du Salagou,+France",1,FR,114,299,Lac du Salagou - France,23,3.369051863,43.65551921,2013-05-20 12:44:28.527,11
408,-,Australia,"Lake George, SA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lake George, SA,+Australia",1,AU,53,299,"Lake George, SA - Australia",23,139.9895009,-37.43439158,2013-05-20 12:44:28.527,445
409,-,Sweden,"Klingerfjarden, Sundsvall",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Klingerfjarden, Sundsvall,+Sweden",1,SE,233,299,"Klingerfjarden, Sundsvall - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,2
411,-,Netherlands,Razende Bol,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Razende Bol,+Netherlands",1,NL,202,299,Razende Bol - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,20
413,-,United Kingdom,Broadhaven,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Broadhaven,+United Kingdom",1,UK,268,299,Broadhaven - United Kingdom,23,NULL,NULL,2013-05-20 12:44:28.527,2
414,-,United Kingdom,Dale (Pembrokshire),-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dale (Pembrokshire),+United Kingdom",1,UK,268,299,Dale (Pembrokshire) - United Kingdom,23,NULL,NULL,2013-05-20 12:44:28.527,7
415,-,Sweden,Erstaviken,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Erstaviken,+Sweden",1,SE,233,299,Erstaviken - Sweden,23,18.28715957,59.2601414,2013-05-20 12:44:28.527,73
416,-,Sweden,"Bjorkvik, Ingaro",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bjorkvik, Ingaro,+Sweden",1,SE,233,299,"Bjorkvik, Ingaro - Sweden",23,18.5420725,59.2175947,2013-05-20 12:44:28.527,9
418,-,Netherlands,Surfstrand,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Surfstrand,+Netherlands",1,NL,202,299,Surfstrand - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,2
419,-,Netherlands,Nieuwe Meer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Nieuwe Meer,+Netherlands",1,NL,202,299,Nieuwe Meer - Netherlands,23,4.829820745,52.3324867,2013-05-20 12:44:28.527,23
420,-,France,La Palma,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=La Palma,+France",1,FR,114,299,La Palma - France,23,NULL,NULL,2013-05-20 12:44:28.527,2
422,-,Greece,"Rhodos, Trianda",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Rhodos, Trianda,+Greece",1,GR,126,299,"Rhodos, Trianda - Greece",23,28.15042146,36.42820469,2013-05-20 12:44:28.527,161
423,-,United States,"Hole in the Wall, Columbia Gor",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Hole in the Wall, Columbia Gor,+United States",1,US,269,299,"Hole in the Wall, Columbia Gor - United States",23,NULL,NULL,2013-05-20 12:44:28.527,5
424,-,Netherlands,Oostvoornse Meer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Oostvoornse Meer,+Netherlands",1,NL,202,299,Oostvoornse Meer - Netherlands,23,4.088961853,51.93172053,2013-05-20 12:44:28.527,5685
425,-,France,"Fos, 13",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fos 13,+France",1,FR,114,299,"Fos, 13 - France",23,4.924691076,43.42871743,2013-05-20 12:44:28.527,780
427,-,Netherlands,Zwartemeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Zwartemeer,+Netherlands",1,NL,202,299,Zwartemeer - Netherlands,23,5.98524714,52.63892063,2013-05-20 12:44:28.527,37
428,-,Netherlands,Slufter,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Slufter,+Netherlands",1,NL,202,299,Slufter - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,2
429,-,France,"Courseulles, 14",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Courseulles 14,+France",1,FR,114,299,"Courseulles, 14 - France",23,-0.463359703,49.34411744,2013-05-20 12:44:28.527,57
430,-,France,"Urville-Nacqueville, 50",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Urville-Nacqueville 50,+France",1,FR,114,299,"Urville-Nacqueville, 50 - France",23,NULL,NULL,2013-05-20 12:44:28.527,20
433,-,Norway,Larkollen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Larkollen,+Norway",1,NO,203,299,Larkollen - Norway,23,10.70403782,59.30190755,2013-05-20 12:44:28.527,52
436,-,Germany,Lechstaustufe 23,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lechstaustufe 23,+Germany",1,DE,96,299,Lechstaustufe 23 - Germany,23,10.93509012,48.26080265,2013-05-20 12:44:28.527,83
437,-,Germany,Walchensee,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Walchensee,+Germany",1,DE,96,299,Walchensee - Germany,23,11.34496908,47.60259448,2013-05-20 12:44:28.527,338
439,-,Germany,"Bodensee, Bodman",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bodensee, Bodman,+Germany",1,DE,96,299,"Bodensee, Bodman - Germany",23,NULL,NULL,2013-05-20 12:44:28.527,124
440,-,Sweden,"Bredvik, Goteborg",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bredvik, Goteborg,+Sweden",1,SE,233,299,"Bredvik, Goteborg - Sweden",23,NULL,NULL,2013-05-20 12:44:28.527,3
441,-,United Kingdom,Llanfairfechan,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Llanfairfechan,+United Kingdom",1,UK,268,299,Llanfairfechan - United Kingdom,23,-4.00418305,53.284118,2013-05-20 12:44:28.527,105
442,-,Sweden,"Lidingo, Fageloudde",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lidingo, Fageloudde,+Sweden",1,SE,233,299,"Lidingo, Fageloudde - Sweden",23,18.28080693,59.42010462,2013-05-20 12:44:28.527,16
443,-,United Kingdom,Loe Beach (nr. Falmouth),-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Loe Beach (nr. Falmouth),+United Kingdom",1,UK,268,299,Loe Beach (nr. Falmouth) - United Kingdom,23,NULL,NULL,2013-05-20 12:44:28.527,18
447,-,United States,"Rowena, Columbia Gorge, OR",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Rowena, Columbia Gorge, OR,+United States",1,US,269,299,"Rowena, Columbia Gorge, OR - United States",23,-121.2611057,45.68040205,2013-05-20 12:44:28.527,12
449,-,United States,"Stevenson, Columbia Gorge, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Stevenson, Columbia Gorge, WA,+United States",1,US,269,299,"Stevenson, Columbia Gorge, WA - United States",23,-121.8703836,45.6901611,2013-05-20 12:44:28.527,37
450,-,United States,"Doug's Beach, Columbia Gorge,",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Doug's Beach, Columbia Gorge,,+United States",1,US,269,299,"Doug's Beach, Columbia Gorge, - United States",23,NULL,NULL,2013-05-20 12:44:28.527,3
451,-,France,Valras Plage,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Valras Plage,+France",1,FR,114,299,Valras Plage - France,23,3.3711025,43.2755746,2013-05-20 12:44:28.527,5
